,Data,Último,Abertura,Máxima,Mínima,Vol.,Var%,Vol._sqrt,Tendencia,Target_Tendencia_Amanha,Tendencia_Dia_Anterior,Amplitude_Dia,Variacao_Abertura_Fechamento,Media_Movel_5_dias,Media_Movel_20_dias,Media_Movel_50_dias,RSI,MACD,MACD_Signal,BB_High,BB_Low,BB_Middle,ATR,Diff_Normalizada_MM20,Variacao_Pct_Volume,Dia_da_Semana,Mes,Ano,Ultimo_Fechamento_lag_1_dia,Variacao_Pct_lag_1_dia,Volume_lag_1_dia,Amplitude_Dia_lag_1_dia,Variacao_Abertura_Fechamento_lag_1_dia,Ultimo_Fechamento_lag_2_dias,Variacao_Pct_lag_2_dias,Volume_lag_2_dias,Amplitude_Dia_lag_2_dias,Variacao_Abertura_Fechamento_lag_2_dias,Ultimo_Fechamento_lag_3_dias,Variacao_Pct_lag_3_dias,Volume_lag_3_dias,Amplitude_Dia_lag_3_dias,Variacao_Abertura_Fechamento_lag_3_dias,Ultimo_Fechamento_lag_5_dias,Variacao_Pct_lag_5_dias,Volume_lag_5_dias,Amplitude_Dia_lag_5_dias,Variacao_Abertura_Fechamento_lag_5_dias
342,2024-06-24,122.637,121.343,122.84,121.307,7840000.0,0.010700000000000001,2800.0,Alta,Baixa,Alta,1.5330000000000013,1.293999999999997,120.86299999999999,121.3501,124.51258,51.355679041457265,-1.2050097819997774,-1.5214060980262847,124.233835625885,118.46636437411499,121.3501,1.3816474277081578,0.010604853230446475,-0.3927188226181255,0,6,2024,121.341,0.0074,12910000.0,1.5189999999999912,0.894999999999996,120.446,0.0015,8660000.0,1.4509999999999934,0.17900000000000205,120.261,0.0053,5650000.0,1.4230000000000018,0.6310000000000002,119.138,-0.0044,7380000.0,0.9779999999999944,-0.5249999999999915
341,2024-06-25,122.331,122.634,122.849,121.997,6940000.0,-0.0025,2634.387974463898,Baixa,Alta,Alta,0.8520000000000039,-0.30299999999999727,121.4032,121.24185,124.44027999999999,49.705166835097465,-1.0174060599094048,-1.4206060904029087,123.78785756283213,118.69584243716787,121.24185,1.343815468586147,0.008983284237249792,-0.11479591836734693,1,6,2024,122.637,0.010700000000000001,7840000.0,1.5330000000000013,1.293999999999997,121.341,0.0074,12910000.0,1.5189999999999912,0.894999999999996,120.446,0.0015,8660000.0,1.4509999999999934,0.17900000000000205,119.63,0.0040999999999999995,8100000.0,1.2369999999999948,0.4919999999999902
340,2024-06-26,122.641,122.331,122.701,121.402,8180000.0,0.0025,2860.0699292150184,Alta,Alta,Baixa,1.2989999999999924,0.3100000000000023,121.8792,121.1849,124.38642,51.408939297953914,-0.8340993709792173,-1.3033047465181706,123.54546441555794,118.82433558444205,121.1849,1.340614363687136,0.0120155233861645,0.17867435158501443,2,6,2024,122.331,-0.0025,6940000.0,0.8520000000000039,-0.30299999999999727,122.637,0.010700000000000001,7840000.0,1.5330000000000013,1.293999999999997,121.341,0.0074,12910000.0,1.5189999999999912,0.894999999999996,120.261,0.0053,5650000.0,1.4230000000000018,0.6310000000000002
339,2024-06-27,124.308,122.642,124.308,122.642,8710000.0,0.013600000000000001,2951.2709126747413,Alta,Baixa,Alta,1.666000000000011,1.666000000000011,122.6516,121.26495,124.3848,59.37801501900724,-0.5479975563361421,-1.152243308481765,123.9171237103739,118.6127762896261,121.26495,1.3639276234237694,0.025094225495495674,0.06479217603911991,3,6,2024,122.641,0.0025,8180000.0,1.2989999999999924,0.3100000000000023,122.331,-0.0025,6940000.0,0.8520000000000039,-0.30299999999999727,122.637,0.010700000000000001,7840000.0,1.5330000000000013,1.293999999999997,120.446,0.0015,8660000.0,1.4509999999999934,0.17900000000000205
338,2024-06-28,123.907,124.308,124.5,123.298,9070000.0,-0.0032,3011.6440692751194,Baixa,Alta,Alta,1.2019999999999982,-0.40100000000001046,123.16480000000001,121.3554,124.37952000000001,56.9580978143115,-0.3495873305464414,-0.9917121128947003,124.22917656751503,118.48162343248498,121.3554,1.3523613646077857,0.021025846398264877,0.04133180252583246,4,6,2024,124.308,0.013600000000000001,8710000.0,1.666000000000011,1.666000000000011,122.641,0.0025,8180000.0,1.2989999999999924,0.3100000000000023,122.331,-0.0025,6940000.0,0.8520000000000039,-0.30299999999999727,121.341,0.0074,12910000.0,1.5189999999999912,0.894999999999996
337,2024-07-01,124.718,123.905,125.22,123.735,8230000.0,0.006500000000000001,2868.7976575562107,Alta,Alta,Baixa,1.4849999999999994,0.8130000000000024,123.58099999999999,121.4897,124.38996000000002,60.46718187107837,-0.12545866554829388,-0.818461423425419,124.70782119722027,118.27157880277973,121.4897,1.3618355528500867,0.02657262302894817,-0.09261300992282251,0,7,2024,123.907,-0.0032,9070000.0,1.2019999999999982,-0.40100000000001046,124.308,0.013600000000000001,8710000.0,1.666000000000011,1.666000000000011,122.641,0.0025,8180000.0,1.2989999999999924,0.3100000000000023,122.637,0.010700000000000001,7840000.0,1.5330000000000013,1.293999999999997
336,2024-07-02,124.787,124.72,125.491,124.31,8369999.999999999,0.0006,2893.0952282978865,Alta,Alta,Alta,1.1809999999999974,0.06700000000000728,124.0722,121.63895,124.38322,60.76029881678043,0.05707471774711337,-0.6433541951909126,125.16345464462717,118.11444535537282,121.63895,1.348918727646509,0.025880279301983552,0.017010935601458055,1,7,2024,124.718,0.006500000000000001,8230000.0,1.4849999999999994,0.8130000000000024,123.907,-0.0032,9070000.0,1.2019999999999982,-0.40100000000001046,124.308,0.013600000000000001,8710000.0,1.666000000000011,1.666000000000011,122.331,-0.0025,6940000.0,0.8520000000000039,-0.30299999999999727
335,2024-07-03,125.662,124.787,126.581,124.787,8530000.0,0.006999999999999999,2920.6163733020467,Alta,Alta,Alta,1.793999999999997,0.875,124.67640000000002,121.85170000000001,124.385,64.36827487673318,0.2692353489016597,-0.46083628637239815,125.78454996408439,117.91885003591563,121.85170000000001,1.3807102471003296,0.03126997817839224,0.019115890083632125,2,7,2024,124.787,0.0006,8369999.999999999,1.1809999999999974,0.06700000000000728,124.718,0.006500000000000001,8230000.0,1.4849999999999994,0.8130000000000024,123.907,-0.0032,9070000.0,1.2019999999999982,-0.40100000000001046,122.641,0.0025,8180000.0,1.2989999999999924,0.3100000000000023
334,2024-07-04,126.164,125.666,126.66,125.666,6540000.0,0.004,2557.3423705088844,Alta,Alta,Alta,0.9939999999999998,0.49800000000000466,125.04760000000002,122.01495,124.40532000000002,66.2836709252918,0.4724354405594795,-0.27418194098602267,126.35782063933506,117.67207936066494,122.01495,1.353373800878877,0.03400443961989906,-0.23329425556858152,3,7,2024,125.662,0.006999999999999999,8530000.0,1.793999999999997,0.875,124.787,0.0006,8369999.999999999,1.1809999999999974,0.06700000000000728,124.718,0.006500000000000001,8230000.0,1.4849999999999994,0.8130000000000024,124.308,0.013600000000000001,8710000.0,1.666000000000011,1.666000000000011
333,2024-07-05,126.267,126.165,126.662,125.556,8090000.0,0.0008,2844.2925306655784,Alta,Alta,Alta,1.1060000000000088,0.10199999999998965,125.51960000000001,122.28995,124.43584000000001,66.67944933467136,0.6344704361254827,-0.09245146556372161,126.96568902073228,117.61421097926772,122.28995,1.3357042436732434,0.032521478666071836,0.23700305810397548,4,7,2024,126.164,0.004,6540000.0,0.9939999999999998,0.49800000000000466,125.662,0.006999999999999999,8530000.0,1.793999999999997,0.875,124.787,0.0006,8369999.999999999,1.1809999999999974,0.06700000000000728,123.907,-0.0032,9070000.0,1.2019999999999982,-0.40100000000001046
332,2024-07-08,126.548,126.28,126.551,125.614,7430000.0,0.0022,2725.802634087802,Alta,Alta,Alta,0.9369999999999976,0.2680000000000007,125.8856,122.57935000000002,124.47388000000001,67.79029157787133,0.7766064533224721,0.08136011821351714,127.54780796097731,117.61089203902273,122.57935000000002,1.3072253691251543,0.03237617102717531,-0.08158220024721874,0,7,2024,126.267,0.0008,8090000.0,1.1060000000000088,0.10199999999998965,126.164,0.004,6540000.0,0.9939999999999998,0.49800000000000466,125.662,0.006999999999999999,8530000.0,1.793999999999997,0.875,124.718,0.006500000000000001,8230000.0,1.4849999999999994,0.8130000000000024
331,2024-07-09,127.108,126.548,127.295,125.937,6680000.0,0.0044,2584.569596664017,Alta,Alta,Alta,1.358000000000004,0.5600000000000023,126.3498,122.853,124.48552,69.94099815048243,0.9237887294360831,0.24984584045803035,128.17365898174262,117.53234101825736,122.853,1.310852128473358,0.03463488885090319,-0.10094212651413192,1,7,2024,126.548,0.0022,7430000.0,0.9369999999999976,0.2680000000000007,126.267,0.0008,8090000.0,1.1060000000000088,0.10199999999998965,126.164,0.004,6540000.0,0.9939999999999998,0.49800000000000466,124.787,0.0006,8369999.999999999,1.1809999999999974,0.06700000000000728
330,2024-07-10,127.218,127.109,127.769,126.928,8150000.0,0.0009,2854.8204847240395,Alta,Alta,Alta,0.8410000000000082,0.10900000000000887,126.66100000000002,123.21709999999999,124.48284,70.35966333067165,1.037349900414739,0.40734665244937207,128.6840922224198,117.75010777758018,123.21709999999999,1.277291262153833,0.03247033082258888,0.22005988023952106,2,7,2024,127.108,0.0044,6680000.0,1.358000000000004,0.5600000000000023,126.548,0.0022,7430000.0,0.9369999999999976,0.2680000000000007,126.267,0.0008,8090000.0,1.1060000000000088,0.10199999999998965,125.662,0.006999999999999999,8530000.0,1.793999999999997,0.875
329,2024-07-11,128.294,127.221,128.326,127.221,7970000.0,0.0085,2823.118842698621,Alta,Alta,Alta,1.1049999999999898,1.0730000000000075,127.08700000000002,123.6534,124.53023999999999,74.15212653710824,1.2003354343676307,0.5659444088330239,129.27642140845992,118.03037859154007,123.6534,1.265199029142844,0.03752909341756883,-0.02208588957055213,3,7,2024,127.218,0.0009,8150000.0,0.8410000000000082,0.10900000000000887,127.108,0.0044,6680000.0,1.358000000000004,0.5600000000000023,126.548,0.0022,7430000.0,0.9369999999999976,0.2680000000000007,126.164,0.004,6540000.0,0.9939999999999998,0.49800000000000466
328,2024-07-12,128.897,128.293,129.015,128.002,7210000.0,0.004699999999999999,2685.1443164195102,Alta,Alta,Alta,1.0129999999999768,0.603999999999985,127.61300000000001,124.11515,124.56573999999999,76.00501172692029,1.3624541810900865,0.7252463632844365,129.86652643612368,118.36377356387632,124.11515,1.2471848127754963,0.03852752866994877,-0.09535759096612295,4,7,2024,128.294,0.0085,7970000.0,1.1049999999999898,1.0730000000000075,127.218,0.0009,8150000.0,0.8410000000000082,0.10900000000000887,127.108,0.0044,6680000.0,1.358000000000004,0.5600000000000023,126.267,0.0008,8090000.0,1.1060000000000088,0.10199999999998965
327,2024-07-15,129.321,128.898,129.485,128.723,5830000.0,0.0033,2414.5392935299274,Alta,Baixa,Alta,0.7620000000000005,0.4230000000000018,128.1676,124.62429999999999,124.58198,77.240448754694,1.5077671116436875,0.8817505129562867,130.32580562921748,118.9227943707825,124.62429999999999,1.2125287547201038,0.03768687166146576,-0.19140083217753123,0,7,2024,128.897,0.004699999999999999,7210000.0,1.0129999999999768,0.603999999999985,128.294,0.0085,7970000.0,1.1049999999999898,1.0730000000000075,127.218,0.0009,8150000.0,0.8410000000000082,0.10900000000000887,126.548,0.0022,7430000.0,0.9369999999999976,0.2680000000000007
326,2024-07-16,129.11,129.322,129.521,128.761,6820000.0,-0.0016,2611.512971440119,Baixa,Alta,Alta,0.7599999999999909,-0.21199999999998909,128.56799999999998,125.0983,124.59486000000001,75.1663714492743,1.5876018337395834,1.022920777112946,130.63401647034047,119.5625835296595,125.0983,1.1802052722400957,0.03206838142484765,0.16981132075471694,1,7,2024,129.321,0.0033,5830000.0,0.7620000000000005,0.4230000000000018,128.897,0.004699999999999999,7210000.0,1.0129999999999768,0.603999999999985,128.294,0.0085,7970000.0,1.1049999999999898,1.0730000000000075,127.108,0.0044,6680000.0,1.358000000000004,0.5600000000000023
325,2024-07-17,129.45,129.112,129.658,128.741,6670000.0,0.0026,2582.6343140289914,Alta,Baixa,Baixa,0.9169999999999732,0.33799999999999386,129.0144,125.55774999999998,124.59966,76.272032072383,1.659180583715127,1.1501727384333824,130.93430502622255,120.18119497377744,125.55774999999998,1.1614048956515155,0.030999679430381673,-0.021994134897360684,2,7,2024,129.11,-0.0016,6820000.0,0.7599999999999909,-0.21199999999998909,129.321,0.0033,5830000.0,0.7620000000000005,0.4230000000000018,128.897,0.004699999999999999,7210000.0,1.0129999999999768,0.603999999999985,127.218,0.0009,8150000.0,0.8410000000000082,0.10900000000000887
324,2024-07-18,127.652,129.45,129.454,127.523,7590000.0,-0.0139,2754.995462791182,Baixa,Baixa,Alta,1.9310000000000116,-1.7979999999999876,128.88600000000002,125.91805,124.56308000000001,60.84444376541382,1.552922560662168,1.2307227028791397,130.82103466140768,121.01506533859231,125.91805,1.2163759745335507,0.013770464202709677,0.13793103448275867,3,7,2024,129.45,0.0026,6670000.0,0.9169999999999732,0.33799999999999386,129.11,-0.0016,6820000.0,0.7599999999999909,-0.21199999999998909,129.321,0.0033,5830000.0,0.7620000000000005,0.4230000000000018,128.294,0.0085,7970000.0,1.1049999999999898,1.0730000000000075
323,2024-07-19,127.616,127.652,128.36,127.413,7620000.0,-0.0003,2760.4347483684523,Baixa,Alta,Baixa,0.9470000000000169,-0.036000000000001364,128.6298,126.23179999999999,124.55164,60.58022654853601,1.449103054729946,1.274398773249301,130.70753813353718,121.7560618664628,126.23179999999999,1.1971348334954413,0.01096554117108373,0.0039525691699604515,4,7,2024,127.652,-0.0139,7590000.0,1.9310000000000116,-1.7979999999999876,129.45,0.0026,6670000.0,0.9169999999999732,0.33799999999999386,129.11,-0.0016,6820000.0,0.7599999999999909,-0.21199999999998909,128.897,0.004699999999999999,7210000.0,1.0129999999999768,0.603999999999985
322,2024-07-22,127.86,127.616,128.151,127.456,6100000.0,0.0019,2469.817807045694,Alta,Baixa,Baixa,0.6950000000000074,0.24399999999999977,128.3376,126.49295,124.55684,61.79131074469362,1.3707133785183032,1.2936616943031014,130.70069573732764,122.28520426267235,126.49295,1.1612680596743388,0.010807321672867983,-0.19947506561679795,0,7,2024,127.616,-0.0003,7620000.0,0.9470000000000169,-0.036000000000001364,127.652,-0.0139,7590000.0,1.9310000000000116,-1.7979999999999876,129.45,0.0026,6670000.0,0.9169999999999732,0.33799999999999386,129.321,0.0033,5830000.0,0.7620000000000005,0.4230000000000018
321,2024-07-23,126.59,127.86,127.86,126.53,7020000.0,-0.009899999999999999,2649.528259898354,Baixa,Baixa,Alta,1.3299999999999983,-1.269999999999996,127.83359999999998,126.70590000000001,124.52554,52.71350856860889,1.1923657589391752,1.2734025072303163,130.45573353763857,122.95606646236145,126.70590000000001,1.1733203411261717,-0.0009147166785446497,0.15081967213114744,1,7,2024,127.86,0.0019,6100000.0,0.6950000000000074,0.24399999999999977,127.616,-0.0003,7620000.0,0.9470000000000169,-0.036000000000001364,127.652,-0.0139,7590000.0,1.9310000000000116,-1.7979999999999876,129.11,-0.0016,6820000.0,0.7599999999999909,-0.21199999999998909
320,2024-07-24,126.423,126.596,126.823,126.218,7300000.0,-0.0013,2701.851217221259,Baixa,Baixa,Baixa,0.6049999999999898,-0.17300000000000182,127.22819999999999,126.89500000000001,124.48369999999998,51.63919707750661,1.0257245668593669,1.2238669191561267,130.15529759377867,123.63470240622135,126.89500000000001,1.13272603104573,-0.0037196107017613647,0.03988603988603989,2,7,2024,126.59,-0.009899999999999999,7020000.0,1.3299999999999983,-1.269999999999996,127.86,0.0019,6100000.0,0.6950000000000074,0.24399999999999977,127.616,-0.0003,7620000.0,0.9470000000000169,-0.036000000000001364,129.45,0.0026,6670000.0,0.9169999999999732,0.33799999999999386
319,2024-07-25,125.954,126.423,126.423,125.626,7130000.0,-0.0037,2670.2059845637377,Baixa,Alta,Baixa,0.796999999999997,-0.4690000000000083,126.8886,126.97730000000001,124.44222000000002,48.641054161327105,0.8460629540690974,1.1483061261387209,130.0499258542164,123.90467414578363,126.97730000000001,1.1087456002567493,-0.008058920767727934,-0.023287671232876672,3,7,2024,126.423,-0.0013,7300000.0,0.6049999999999898,-0.17300000000000182,126.59,-0.009899999999999999,7020000.0,1.3299999999999983,-1.269999999999996,127.86,0.0019,6100000.0,0.6950000000000074,0.24399999999999977,127.652,-0.0139,7590000.0,1.9310000000000116,-1.7979999999999876
318,2024-07-26,127.492,125.964,127.7,125.953,8270000.0,0.012199999999999999,2875.7607689096812,Alta,Baixa,Baixa,1.7469999999999999,1.5280000000000058,126.86380000000001,127.15655,124.42638,57.379923587119904,0.8183501468508609,1.082314930281149,129.89153486101824,124.42156513898175,127.15655,1.15433520023841,0.002638086673474616,0.1598877980364657,4,7,2024,125.954,-0.0037,7130000.0,0.796999999999997,-0.4690000000000083,126.423,-0.0013,7300000.0,0.6049999999999898,-0.17300000000000182,126.59,-0.009899999999999999,7020000.0,1.3299999999999983,-1.269999999999996,127.616,-0.0003,7620000.0,0.9470000000000169,-0.036000000000001364
317,2024-07-29,126.954,127.492,127.657,126.606,7080000.0,-0.0042,2660.826939130014,Baixa,Baixa,Alta,1.051000000000002,-0.5380000000000109,126.68260000000001,127.26835000000001,124.40244000000001,53.9234933757804,0.7443945269864116,1.0147308496222016,129.76815905470778,124.76854094529224,127.26835000000001,1.1469541145070952,-0.002469977806736858,-0.14389359129383317,0,7,2024,127.492,0.012199999999999999,8270000.0,1.7469999999999999,1.5280000000000058,125.954,-0.0037,7130000.0,0.796999999999997,-0.4690000000000083,126.423,-0.0013,7300000.0,0.6049999999999898,-0.17300000000000182,127.86,0.0019,6100000.0,0.6950000000000074,0.24399999999999977
316,2024-07-30,126.139,126.951,126.951,125.973,6850000.0,-0.0064,2617.25046566048,Baixa,Alta,Baixa,0.9779999999999944,-0.8119999999999976,126.5924,127.33595,124.37020000000001,49.09850661377466,0.6129547162437632,0.934375622946514,129.62820500108495,125.04369499891504,127.33595,1.1351002491851594,-0.009399937723792858,-0.03248587570621464,1,7,2024,126.954,-0.0042,7080000.0,1.051000000000002,-0.5380000000000109,127.492,0.012199999999999999,8270000.0,1.7469999999999999,1.5280000000000058,125.954,-0.0037,7130000.0,0.796999999999997,-0.4690000000000083,126.59,-0.009899999999999999,7020000.0,1.3299999999999983,-1.269999999999996
315,2024-07-31,127.652,126.139,127.853,126.139,9470000.0,0.012,3077.3365106858237,Alta,Baixa,Baixa,1.7139999999999986,1.5130000000000052,126.8382,127.43544999999999,124.375,56.822495604732524,0.6236847253058642,0.872237443418384,129.59748325367556,125.27341674632441,127.43544999999999,1.1764502313862195,0.0016992916806117314,0.3824817518248176,2,7,2024,126.139,-0.0064,6850000.0,0.9779999999999944,-0.8119999999999976,126.954,-0.0042,7080000.0,1.051000000000002,-0.5380000000000109,127.492,0.012199999999999999,8270000.0,1.7469999999999999,1.5280000000000058,126.423,-0.0013,7300000.0,0.6049999999999898,-0.17300000000000182
314,2024-08-01,127.395,127.652,128.762,127.15,9810000.0,-0.002,3132.091952673165,Baixa,Baixa,Alta,1.6119999999999948,-0.257000000000005,127.12640000000002,127.497,124.4099,55.28781010793037,0.6044824848239756,0.8186864516995024,129.57936509767114,125.41463490232884,127.497,1.2075609291443463,-0.0008000188239723591,0.035902851108764455,3,8,2024,127.652,0.012,9470000.0,1.7139999999999986,1.5130000000000052,126.139,-0.0064,6850000.0,0.9779999999999944,-0.8119999999999976,126.954,-0.0042,7080000.0,1.051000000000002,-0.5380000000000109,125.954,-0.0037,7130000.0,0.796999999999997,-0.4690000000000083
313,2024-08-02,125.854,127.395,128.104,125.731,9950000.0,-0.0121,3154.362059117501,Baixa,Baixa,Baixa,2.373000000000019,-1.5409999999999968,126.7988,127.47635,124.4324,47.07738546467045,0.4596205302034093,0.7468732674002838,129.61453813718506,125.33816186281491,127.47635,1.2908065770626087,-0.012726674398819839,0.014271151885830724,4,8,2024,127.395,-0.002,9810000.0,1.6119999999999948,-0.257000000000005,127.652,0.012,9470000.0,1.7139999999999986,1.5130000000000052,126.139,-0.0064,6850000.0,0.9779999999999944,-0.8119999999999976,127.492,0.012199999999999999,8270000.0,1.7469999999999999,1.5280000000000058
312,2024-08-05,125.27,125.851,125.851,123.073,10890000.0,-0.0046,3300.0,Baixa,Alta,Baixa,2.778000000000006,-0.5810000000000031,126.46199999999999,127.41244999999999,124.45168,44.38716115473229,0.2942999614243007,0.6563586062050872,129.7269142987091,125.0979857012909,127.41244999999999,1.39724896441528,-0.01681507576378915,0.09447236180904528,0,8,2024,125.854,-0.0121,9950000.0,2.373000000000019,-1.5409999999999968,127.395,-0.002,9810000.0,1.6119999999999948,-0.257000000000005,127.652,0.012,9470000.0,1.7139999999999986,1.5130000000000052,126.954,-0.0042,7080000.0,1.051000000000002,-0.5380000000000109
311,2024-08-06,126.267,125.27,126.966,125.261,10050000.0,0.008,3170.173496829472,Alta,Alta,Baixa,1.7049999999999983,0.9969999999999999,126.4876,127.37039999999999,124.4871,49.67443507494732,0.24095421709395737,0.5732777283828613,129.73546772841686,125.00533227158311,127.37039999999999,1.4192311812427598,-0.008662923253754354,-0.07713498622589532,1,8,2024,125.27,-0.0046,10890000.0,2.778000000000006,-0.5810000000000031,125.854,-0.0121,9950000.0,2.373000000000019,-1.5409999999999968,127.395,-0.002,9810000.0,1.6119999999999948,-0.257000000000005,126.139,-0.0064,6850000.0,0.9779999999999944,-0.8119999999999976
310,2024-08-07,127.514,126.268,127.517,126.268,8840000.0,0.009899999999999999,2973.213749463701,Alta,Alta,Alta,1.2489999999999952,1.2459999999999951,126.46,127.38519999999998,124.56178,55.387501466368214,0.29588898473150493,0.5177999796525901,129.74997234422236,125.02042765577761,127.38519999999998,1.4071432397254198,0.0010111064707675026,-0.12039800995024874,2,8,2024,126.267,0.008,10050000.0,1.7049999999999983,0.9969999999999999,125.27,-0.0046,10890000.0,2.778000000000006,-0.5810000000000031,125.854,-0.0121,9950000.0,2.373000000000019,-1.5409999999999968,127.652,0.012,9470000.0,1.7139999999999986,1.5130000000000052
309,2024-08-08,128.661,127.515,128.793,127.515,8620000.0,0.009000000000000001,2935.9836511806398,Alta,Alta,Alta,1.2780000000000058,1.1460000000000008,126.7132,127.40355,124.68086,59.89710148235048,0.4270556661030156,0.49965111694267517,129.80170574765256,125.00539425234744,127.40355,1.3979901511736048,0.009869819169089133,-0.02488687782805432,3,8,2024,127.514,0.009899999999999999,8840000.0,1.2489999999999952,1.2459999999999951,126.267,0.008,10050000.0,1.7049999999999983,0.9969999999999999,125.27,-0.0046,10890000.0,2.778000000000006,-0.5810000000000031,127.395,-0.002,9810000.0,1.6119999999999948,-0.257000000000005
308,2024-08-09,130.615,128.662,130.631,128.662,11320000.0,0.0152,3364.5207682521445,Alta,Alta,Alta,1.968999999999994,1.953000000000003,127.6654,127.48944999999999,124.85119999999999,66.17074375380301,0.6808294971934856,0.5358867929928373,130.19836849083705,124.78053150916291,127.48944999999999,1.4388479975183472,0.024516146237982973,0.3132250580046403,4,8,2024,128.661,0.009000000000000001,8620000.0,1.2780000000000058,1.1460000000000008,127.514,0.009899999999999999,8840000.0,1.2489999999999952,1.2459999999999951,126.267,0.008,10050000.0,1.7049999999999983,0.9969999999999999,125.854,-0.0121,9950000.0,2.373000000000019,-1.5409999999999968
307,2024-08-12,131.116,130.615,131.662,130.615,8600000.0,0.0038,2932.575659723036,Alta,Alta,Alta,1.046999999999997,0.5010000000000048,128.8346,127.57919999999999,125.03288,67.57151895495738,0.911862219589807,0.6110818783122313,130.62312461141846,124.53527538858152,127.57919999999999,1.4108588548384653,0.027722387348408113,-0.24028268551236753,0,8,2024,130.615,0.0152,11320000.0,1.968999999999994,1.953000000000003,128.661,0.009000000000000001,8620000.0,1.2780000000000058,1.1460000000000008,127.514,0.009899999999999999,8840000.0,1.2489999999999952,1.2459999999999951,125.27,-0.0046,10890000.0,2.778000000000006,-0.5810000000000031
306,2024-08-13,132.398,131.115,132.43,131.115,9800000.0,0.0098,3130.4951684997054,Alta,Alta,Alta,1.3149999999999977,1.282999999999987,130.06080000000003,127.74359999999999,125.2448,70.89283967990619,1.1847469767995449,0.725814898009694,131.39501952670452,124.09218047329547,127.74359999999999,1.4040117937785748,0.03643548483055128,0.13953488372093026,1,8,2024,131.116,0.0038,8600000.0,1.046999999999997,0.5010000000000048,130.615,0.0152,11320000.0,1.968999999999994,1.953000000000003,128.661,0.009000000000000001,8620000.0,1.2780000000000058,1.1460000000000008,126.267,0.008,10050000.0,1.7049999999999983,0.9969999999999999
305,2024-08-14,133.318,132.398,133.777,132.112,12160000.0,0.0069,3487.1191548325387,Alta,Alta,Alta,1.664999999999992,0.9200000000000159,131.22160000000002,127.93700000000001,125.48302,73.02777839806919,1.4584344990943805,0.8723388182266314,132.27470413928833,123.59929586071168,127.93700000000001,1.422653808508676,0.042059763789990386,0.24081632653061225,2,8,2024,132.398,0.0098,9800000.0,1.3149999999999977,1.282999999999987,131.116,0.0038,8600000.0,1.046999999999997,0.5010000000000048,130.615,0.0152,11320000.0,1.968999999999994,1.953000000000003,127.514,0.009899999999999999,8840000.0,1.2489999999999952,1.2459999999999951
304,2024-08-15,134.153,133.319,134.575,133.319,10530000.0,0.0063,3244.9961479175904,Alta,Baixa,Alta,1.2560000000000002,0.8340000000000032,132.32,128.26205,125.7081,74.83210751308742,1.7228513954895277,1.0424413336792107,133.37130957355848,123.1527904264415,128.26205,1.4108213936151974,0.045929017975309176,-0.13404605263157898,3,8,2024,133.318,0.0069,12160000.0,1.664999999999992,0.9200000000000159,132.398,0.0098,9800000.0,1.3149999999999977,1.282999999999987,131.116,0.0038,8600000.0,1.046999999999997,0.5010000000000048,128.661,0.009000000000000001,8620000.0,1.2780000000000058,1.1460000000000008
303,2024-08-16,133.953,134.154,134.781,133.852,10870000.0,-0.0015,3296.9683043669074,Baixa,Alta,Alta,0.929000000000002,-0.2009999999999934,132.9876,128.5789,125.97182,73.56274643806813,1.8944275804659299,1.2128385830365547,134.24430942562842,122.9134905743716,128.5789,1.3764055797855406,0.041796126736190764,0.03228869895536568,4,8,2024,134.153,0.0063,10530000.0,1.2560000000000002,0.8340000000000032,133.318,0.0069,12160000.0,1.664999999999992,0.9200000000000159,132.398,0.0098,9800000.0,1.3149999999999977,1.282999999999987,130.615,0.0152,11320000.0,1.968999999999994,1.953000000000003
302,2024-08-19,135.778,133.953,136.179,133.953,11280000.0,0.013600000000000001,3358.571124749333,Alta,Alta,Baixa,2.225999999999999,1.8249999999999886,133.92000000000002,128.97480000000002,126.27218,77.33998898650577,2.1528484937042265,1.400840565170089,135.43482797517157,122.51477202482846,128.97480000000002,1.4370908955151447,0.052748288813008234,0.03771849126034965,0,8,2024,133.953,-0.0015,10870000.0,0.929000000000002,-0.2009999999999934,134.153,0.0063,10530000.0,1.2560000000000002,0.8340000000000032,133.318,0.0069,12160000.0,1.664999999999992,0.9200000000000159,131.116,0.0038,8600000.0,1.046999999999997,0.5010000000000048
301,2024-08-20,136.087,135.779,136.33,135.312,8109999.999999999,0.0023,2847.8061731796283,Alta,Alta,Alta,1.0180000000000007,0.3079999999999927,134.6578,129.44965,126.56122,77.9153356950538,2.355430707851582,1.5917585937063878,136.50721720903167,122.39208279096832,129.44965,1.4071558315497774,0.05127360328900077,-0.28102836879432636,1,8,2024,135.778,0.013600000000000001,11280000.0,2.225999999999999,1.8249999999999886,133.953,-0.0015,10870000.0,0.929000000000002,-0.2009999999999934,134.153,0.0063,10530000.0,1.2560000000000002,0.8340000000000032,132.398,0.0098,9800000.0,1.3149999999999977,1.282999999999987
